fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18436.0;11;6;5;1;0;0
18437.0;11;1;1;0;0;0
18438.0;11;4;4;0;0;0
18439.0;11;0;0;0;0;0
18440.0;11;5;5;0;0;0
18441.0;11;3;3;0;0;0
18442.0;11;6;6;0;0;0
18443.0;11;7;7;0;0;0
18445.0;11;0;0;0;0;0
18446.0;11;15;12;3;0;0
18447.0;11;72;27;45;0;0
18448.0;11;50;2;48;0;0
18449.0;11;4;1;3;0;0
18450.0;11;16;16;0;0;0
18451.0;11;46;46;0;0;0
18452.0;11;130;130;0;0;0
18456.0;11;13;13;0;0;0
18457.0;11;3;3;0;0;0
18458.0;11;13;13;0;0;0
18459.0;11;22;22;0;0;0
18460.0;11;5;5;0;0;0
18461.0;11;5;5;0;0;0
18462.0;11;6;6;0;0;0
18463.0;11;9;9;0;0;0
18464.0;11;17;17;0;0;0
18465.0;11;6;6;0;0;0
18466.0;11;4;4;0;0;0
18467.0;11;11;11;0;0;0
18468.0;11;4;4;0;0;0
18469.0;11;7;7;0;0;0
18470.0;11;9;9;0;0;0
18471.0;11;21;21;0;0;0
18472.0;11;17;17;0;0;0
18473.0;11;20;20;0;0;0
18474.0;11;38;38;0;0;0
18476.0;11;1;1;0;0;0
18477.0;11;19;12;7;0;0
18478.0;11;83;36;47;0;0
18479.0;11;33;3;29;1;0
18480.0;11;1;1;0;0;0
18481.0;11;6;6;0;0;0
18482.0;11;20;20;0;0;0
18483.0;11;130;130;0;0;0
18487.0;11;66;66;0;0;0
18488.0;11;47;47;0;0;0
18489.0;11;29;29;0;0;0
18490.0;11;40;40;0;0;0
18491.0;11;53;53;0;0;0
18492.0;11;79;79;0;0;0
18493.0;11;96;96;0;0;0
18494.0;11;80;80;0;0;0
18495.0;11;92;92;0;0;0
18496.0;11;87;87;0;0;0
18497.0;11;72;72;0;0;0
18498.0;11;74;74;0;0;0
18499.0;11;107;107;0;0;0
18500.0;11;91;91;0;0;0
18501.0;11;85;85;0;0;0
18502.0;11;131;130;0;0;1
18503.0;11;86;86;0;0;0
18504.0;11;124;119;0;0;5
18505.0;11;118;117;1;0;0
18507.0;11;0;0;0;0;0
18508.0;11;38;31;7;0;0
18509.0;11;76;21;55;0;0
18510.0;11;52;2;50;0;0
18511.0;11;2;2;0;0;0
18512.0;11;23;23;0;0;0
18513.0;11;11;11;0;0;0
18514.0;11;194;193;0;0;1
18518.0;11;84;84;0;0;0
18537.0;11;0;0;0;0;0
18538.0;11;44;36;8;0;0
18539.0;11;98;39;59;0;0
18540.0;11;5;3;2;0;0
18541.0;11;1;1;0;0;0
18542.0;11;45;45;0;0;0
18543.0;11;27;27;0;0;0
18544.0;11;180;179;0;0;1
18568.0;11;0;0;0;0;0
18569.0;11;74;57;17;0;0
18570.0;11;71;27;44;0;0
18571.0;11;9;5;4;0;0
18572.0;11;0;0;0;0;0
18573.0;11;18;18;0;0;0
18574.0;11;34;34;0;0;0
18575.0;11;148;148;0;0;0
18598.0;11;0;0;0;0;0
18599.0;11;87;72;15;0;0
18600.0;11;47;21;26;0;0
18601.0;11;39;7;30;2;0
18602.0;11;1;1;0;0;0
18603.0;11;12;12;0;0;0
18604.0;11;73;73;0;0;0
18605.0;11;95;94;0;0;1
