fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18412.0;8;25;22;0;2;1
18413.0;8;12;9;1;2;0
18415.0;8;0;0;0;0;0
18416.0;8;100;27;0;0;73
18417.0;8;416;126;25;1;264
18418.0;8;10;10;0;0;0
18419.0;8;15;15;0;0;0
18420.0;8;18;18;0;0;0
18421.0;8;115;115;0;0;0
18422.0;8;327;324;0;0;3
18426.0;8;8;7;0;0;1
18427.0;8;9;9;0;0;0
18428.0;8;11;10;0;0;1
18429.0;8;21;20;1;0;0
18430.0;8;16;15;0;0;1
18431.0;8;11;11;0;0;0
18432.0;8;11;11;0;0;0
18433.0;8;14;14;0;0;0
18434.0;8;7;7;0;0;0
18435.0;8;12;11;0;0;1
18436.0;8;23;23;0;0;0
18437.0;8;20;20;0;0;0
18438.0;8;20;20;0;0;0
18439.0;8;12;12;0;0;0
18440.0;8;15;15;0;0;0
18441.0;8;13;11;1;1;0
18442.0;8;13;13;0;0;0
18443.0;8;11;11;0;0;0
18445.0;8;0;0;0;0;0
18446.0;8;141;32;0;1;108
18447.0;8;363;96;24;0;243
18448.0;8;14;13;0;1;0
18449.0;8;12;11;0;0;1
18450.0;8;15;14;0;0;1
18451.0;8;112;112;0;0;0
18452.0;8;460;458;0;0;2
18456.0;8;17;17;0;0;0
18457.0;8;22;22;0;0;0
18458.0;8;27;27;0;0;0
18459.0;8;23;23;0;0;0
18460.0;8;25;25;0;0;0
18461.0;8;12;11;0;0;1
18462.0;8;9;8;0;0;1
18463.0;8;30;30;0;0;0
18464.0;8;24;24;0;0;0
18465.0;8;40;39;0;0;1
18466.0;8;20;20;0;0;0
18467.0;8;42;42;0;0;0
18468.0;8;25;25;0;0;0
18469.0;8;19;19;0;0;0
18470.0;8;51;50;0;0;1
18471.0;8;54;54;0;0;0
18472.0;8;55;51;0;0;4
18473.0;8;43;40;0;0;3
18474.0;8;70;67;1;0;2
18476.0;8;0;0;0;0;0
18477.0;8;161;27;0;0;134
18478.0;8;365;106;21;0;238
18479.0;8;7;7;0;0;0
18480.0;8;28;28;0;0;0
18481.0;8;17;17;0;0;0
18482.0;8;138;138;0;0;0
18483.0;8;467;461;0;0;6
18487.0;8;252;250;0;0;2
18488.0;8;213;212;0;0;1
18489.0;8;201;198;0;0;3
18490.0;8;170;169;0;0;1
18491.0;8;249;248;0;0;1
18492.0;8;282;281;0;0;1
18493.0;8;298;297;0;0;1
18494.0;8;334;333;0;0;1
18495.0;8;382;382;0;0;0
18496.0;8;320;318;0;0;2
18497.0;8;297;293;0;0;4
18498.0;8;381;379;0;0;2
18499.0;8;371;365;2;1;3
18500.0;8;430;427;0;1;2
18501.0;8;482;477;0;1;4
18502.0;8;460;452;0;0;8
18503.0;8;369;362;0;0;7
18504.0;8;325;323;0;0;2
18505.0;8;443;442;0;0;1
18507.0;8;0;0;0;0;0
18508.0;8;208;45;0;0;163
18509.0;8;344;81;9;2;252
18510.0;8;8;7;0;0;1
18511.0;8;22;21;0;0;1
18512.0;8;25;25;0;0;0
18513.0;8;116;116;0;0;0
18514.0;8;475;475;0;0;0
18518.0;8;90;90;0;0;0
18537.0;8;0;0;0;0;0
18538.0;8;291;81;1;0;209
18539.0;8;298;70;18;0;210
18540.0;8;11;10;1;0;0
18541.0;8;20;18;0;1;1
18542.0;8;26;26;0;0;0
18543.0;8;186;184;0;0;2
18544.0;8;461;457;1;1;2
18568.0;8;0;0;0;0;0
18569.0;8;324;76;2;1;245
18570.0;8;155;59;13;0;83
18571.0;8;31;27;0;4;0
18572.0;8;7;7;0;0;0
18573.0;8;10;10;0;0;0
18574.0;8;200;199;0;0;1
18575.0;8;308;308;0;0;0
18598.0;8;0;0;0;0;0
18599.0;8;454;111;4;3;336
18600.0;8;225;72;6;0;147
18601.0;8;31;27;0;3;1
18602.0;8;21;18;1;1;1
18603.0;8;9;9;0;0;0
18604.0;8;206;206;0;0;0
18605.0;8;233;233;0;0;0
